Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted Price,BB24hr_mean,BB24hr_upper,BB24hr_lower,BB120hr_mean,BB120hr_upper,BB120hr_lower
-0.5616626077417071,-0.5237749456698997,-0.5300148390645997,-0.5377595197461849,-0.42976756991516946,-0.5363396148839894,-0.5152894439168219,-0.37005032123661047,-0.19355901844364895,-0.546541624029572,-0.6753349326339265,-0.23198540734643225,-1.1186844579214208
-0.5352436167335961,-0.5363657382644065,-0.5542360050802805,-0.5903649838951701,-0.46095337586345336,-0.5654741650522883,-0.5454218511660897,-0.38387041421461215,-0.19246384910991085,-0.5752769793193134,-0.6718317003762414,-0.2325478546155358,-1.111115546136947
-0.5895589869429435,-0.6021520171780691,-0.6202787208694577,-0.6164176358356052,1.0292714575988735,0.3597823459972425,-0.614593030504898,-0.39814727275392275,-0.1905839315091706,-0.6057106139986749,-0.668753973663108,-0.2331819490993836,-1.1043259982268323
-0.6222386872319855,-0.6208391784631555,-0.6473562343430204,-0.6362246155672334,0.42523157162308556,-0.03707361360019661,-0.6398356688222507,-0.41156916323998344,-0.18582678326910065,-0.6373115432108662,-0.6663530724773497,-0.23329457950977228,-1.099411565444927
-0.6353896566513026,-0.6661164279998708,-0.801896189289695,-0.7882131912192508,1.9581798756973585,0.8317908796191291,-0.7278356337235627,-0.43022229222649777,-0.15948012478064794,-0.7009644596723477,-0.6650947842585295,-0.23436294507982075,-1.0958266234372382
-0.7872822461941652,-0.6251626704727479,-0.8661062197157225,-0.6166392258278081,4.3479332166485465,2.259374576827749,-0.7295184762780528,-0.44207999478545434,-0.16444325823178407,-0.7197167313391246,-0.6630186970696755,-0.23378935653660043,-1.0922480376027506
-0.6164493502011097,-0.643531387587156,-0.7324952014026381,-0.7189568219418712,1.2701819088768855,0.4490133779328034,-0.6922578019819354,-0.45558801519110353,-0.15681801138326468,-0.7543580189989424,-0.6619797038038533,-0.23391184362175926,-1.0900475639859473
-0.7180601240233494,-0.6944395874111521,-0.836568615079013,-0.7896788507391077,1.9657847016234935,0.7818746662973385,-0.7805435326000476,-0.4700614029496893,-0.14177777733019536,-0.7983450285691832,-0.6614078697251647,-0.23421539919358747,-1.088600340256742
-0.7888545415517311,-0.6802841316318707,-0.7701956857108899,-0.6772504198379549,0.7853993379654591,0.12167107200902849,-0.7399393994173676,-0.48201183036847844,-0.14505910761327095,-0.818964553123686,-0.6597945099236002,-0.23433381143774795,-1.0852552084094524
-0.676395878833932,-0.5953912024775169,-0.6721288570355409,-0.5850879765094222,1.413489736751447,0.5890043240771042,-0.6311960186509907,-0.49095892200008806,-0.15497874829157987,-0.8269390957085963,-0.6575193610584172,-0.23341843350838742,-1.081620288608447
-0.5842853121721949,-0.5373241327396208,-0.579002023501222,-0.5969430410922811,2.1159950627924897,1.109220517855297,-0.5584559430268105,-0.4990530240605211,-0.16258975082644017,-0.835516297294602,-0.6555500327622353,-0.23254752071168833,-1.0785525448127824
-0.5961360534386762,-0.5954708135201862,-0.6169765850799989,-0.5823972408898147,1.168786905262249,0.45821183214546923,-0.6018637554087638,-0.5070343526427794,-0.17220101522195697,-0.8418676900636018,-0.6536404546246654,-0.231410289480807,-1.0758706197685237
-0.5817481273094834,-0.5452086879270855,-0.5460830318161067,-0.5682028191035559,-0.06182642741505249,-0.30462495019829794,-0.5471904234356197,-0.5183481045303996,-0.19503121703543452,-0.8416649920253647,-0.6514843840005304,-0.23018220775614023,-1.0727865602449207
-0.5674108183346587,-0.5798548013042365,-0.5638584287707638,-0.5747112337316889,-0.48610347827985995,-0.5883709681566993,-0.5690832525171476,-0.5302263833029179,-0.22135771663638837,-0.8390950499694475,-0.6484986435139223,-0.2301760589920352,-1.0668212280358094
-0.5738455240837305,-0.5855561767446482,-0.5651726788149682,-0.5715804836989926,-0.09440076622372842,-0.33556412991828966,-0.5716456184444565,-0.5455841525482424,-0.26973995154321967,-0.8214283535532652,-0.6456909400341447,-0.22989233571281692,-1.0614895443554726
-0.5706851155078589,-0.5752251129766844,-0.5505772386255601,-0.5558602565378504,0.054091987823163976,-0.23558044216267493,-0.5628122826206984,-0.5566810628006355,-0.3033188483122335,-0.8100432772890374,-0.6432394688465946,-0.22883401573717432,-1.057644921956015
-0.5550760505295305,-0.4945056396361226,-0.5182427249751789,-0.4854041357312575,0.3037911297493218,-0.03909787597578939,-0.49662894260976775,-0.5641643414956566,-0.3320083945963522,-0.7963202883949612,-0.640138369665236,-0.22663282430811016,-1.0536439150223618
-0.4846644252310595,-0.4305779723724761,-0.44474708870919316,-0.3978982478103044,-0.2366531486003619,-0.3817434559640153,-0.44006003138184885,-0.5644644112767648,-0.33322751321924793,-0.7957013093342817,-0.6365111525309611,-0.2221999053811623,-1.05082239968076
-0.39658108591375113,-0.3844066295873182,-0.3597402070811536,-0.3746661199134814,1.0948013797877203,0.5864720361048065,-0.3718128278606942,-0.5647096111550417,-0.3343278977599324,-0.795091324550151,-0.632555982208226,-0.21737704635659816,-1.0477349180598536
-0.37095615151479283,-0.3614908971512069,-0.355777644133803,-0.33901862131065796,0.17525151264424735,-0.058488668844240005,-0.35652753718651375,-0.5627838886037541,-0.32547209578642133,-0.8000956814210868,-0.6284716565757495,-0.21145419198696008,-1.045489121164539
-0.3383713583901915,-0.3737387498695988,-0.34922290459172706,-0.35870530933223316,-0.568187441073091,-0.5922280674856761,-0.368228055702167,-0.5624698375493282,-0.32405503791608076,-0.8008846371825757,-0.6241921734715687,-0.20672551676584927,-1.0416588301772882
-0.3613420557569613,-0.30392598937476495,-0.31648222823924255,-0.3022979940313086,0.9234660562571538,0.5174744619656074,-0.297761405113864,-0.5554183955414931,-0.29663671643099604,-0.8142000746519902,-0.6193251075713964,-0.20057019571125995,-1.0380800194315327
-0.3022085651661799,-0.24736234355805167,-0.2636480556079008,-0.21050275697556964,0.34264195813502996,0.10976236196534415,-0.26438714456622964,-0.5432180198874512,-0.2489998006978522,-0.8374362390770502,-0.6138249801673088,-0.1910594146296115,-1.036590545705006
-0.21162284027978842,-0.16957010701718536,-0.17812273866091632,-0.16397518975558006,1.6034057167664502,1.1246175511646892,-0.1791654574671422,-0.5266148621264242,-0.19440635396263928,-0.858823370290209,-0.6078904572392205,-0.1800139325872654,-1.0357669818911757
-0.16343847289330257,-0.16338187943121785,-0.12814821562324588,-0.14185101181977197,0.4282735019935397,0.24026896049915308,-0.14393054458567509,-0.510118674296157,-0.14276092420994385,-0.8774764243823701,-0.6015235700287267,-0.16882198983364805,-1.0342251502238053
-0.13800018925107743,-0.1847023290507586,-0.21461133913443672,-0.1766248127390525,0.9654109853230992,0.6156087322731469,-0.20444302270543702,-0.4928795004979854,-0.1030928215082792,-0.8826661794876915,-0.5949212434515172,-0.16065564115037612,-1.0291868457526583
-0.17608010719678868,-0.16432190212735434,-0.14658073760000515,-0.17092678436811898,0.2040776153500153,0.06071321585401294,-0.15349099539995786,-0.4743173816868402,-0.06704839817456004,-0.8815863651991203,-0.5884815744804891,-0.1521635526003426,-1.0247995963606356
-0.16955365785542434,-0.20244028175016976,-0.20072255600397262,-0.21841351969721562,0.07831506396572505,-0.05860648016607364,-0.2018076277616127,-0.4569085860255894,-0.0428637681281579,-0.8709534039230209,-0.5829604487866643,-0.14480677498838274,-1.0211141225849458
-0.21783925955064673,-0.24736234355805167,-0.24662884774902985,-0.21365250043616896,-0.3030298350480026,-0.3649776997080214,-0.24973053846900953,-0.43296855724296096,-0.032665156690782016,-0.83327195779514,-0.5774337833430344,-0.13750578233274835,-1.0173617843533205
-0.21186959890733387,-0.21635384243826283,-0.18702199461350788,-0.17885337494635095,-0.779938702282871,-0.7118674493723997,-0.1969559609252713,-0.41472748012290034,-0.009490008627985325,-0.8199649516178154,-0.571847183082466,-0.1288264296561128,-1.0148679365088191
-0.17861096491520434,-0.22371480192201637,-0.1800049560609078,-0.2028040875321748,-0.6899529441078138,-0.645661335991029,-0.2090597266190761,-0.39322111618916294,-0.0007915465242236408,-0.7856506858541022,-0.5664306267611521,-0.12137572252076484,-1.0114855310015394
-0.20285341828547815,-0.2059431676276297,-0.15468087669154795,-0.18801137276696808,-0.7196298241731284,-0.6624460306874862,-0.18000052839512506,-0.3681516379403238,-0.0057071894576509186,-0.7305960864229967,-0.5609638433749389,-0.11355285732653414,-1.0083748294233437
-0.1860295416023101,-0.21604458415712338,-0.15047395569577743,-0.19369040770999837,-1.0892444296870705,-0.9470905860338076,-0.1851570119960534,-0.348003304101659,-0.003984570995963943,-0.692022037207354,-0.555468701745676,-0.10633613376593909,-1.0046012697254127
-0.19297674603936105,-0.22553973197705676,-0.16623504981886442,-0.1956435652127017,-0.8664892462137215,-0.7778598786720942,-0.196273298379582,-0.33177645363096225,0.002156890954275237,-0.6657097982161997,-0.5499238870264943,-0.09957969687904061,-1.000268077173948
-0.19504572222416583,-0.17458866466854656,-0.15897035108205493,-0.12806494873343024,-0.14357730284581963,-0.2200110355695274,-0.18137537901039721,-0.3122398664493435,0.011653777525406805,-0.6361335104240937,-0.5445940937390323,-0.08952922597917345,-0.9996589614988912
-0.12755091044616895,-0.13571704210355,-0.09693973027707012,-0.11028076907348319,0.0004328176604430749,-0.08078866248350866,-0.11379496216177647,-0.29256834679032967,0.019989405531093907,-0.6051260991117533,-0.5392144954628467,-0.07898862575308457,-0.9994403651726089
-0.10977796211859504,-0.14957242549123087,-0.09193699455604007,-0.13135714290330283,-0.8616494467061124,-0.7632120418272911,-0.12534624746976758,-0.2743664436153191,0.021634223632448824,-0.570367110863087,-0.5342762305877985,-0.06935270724720094,-0.9991997539283961
-0.13084102548010917,-0.15134836413539773,-0.08455341893081016,-0.10913483225666215,-0.6492480631744147,-0.5943008095749648,-0.11637320396224063,-0.254967426887193,0.019086531416375008,-0.529021385190761,-0.5292345306699614,-0.05908624674531404,-0.9993828145946088
-0.10901554123092239,-0.0803414380005205,-0.053860066767789816,-0.04703898529875522,-0.12536585163062047,-0.15862988298614666,-0.05774995474799121,-0.2331115311205164,0.018278733337310116,-0.48450179557834294,-0.5233692809941975,-0.04685585810029419,-0.9998827038881009
-0.04657611774546032,-0.07979334659137276,-0.007983494244838072,-0.043933559836596615,-0.514110908432102,-0.4686467109185055,-0.043718858053100586,-0.2117812520912975,0.010493607093159524,-0.4340561112757545,-0.5175322049031565,-0.034819000771100284,-1.0002454090352129
-0.04348214418469757,-0.08495275454899547,-0.13486475981900525,-0.09970142973144992,0.653938183512508,0.43031266847813754,-0.12156461448411139,-0.1957103060079722,-0.0020818196771478226,-0.3893387923387966,-0.5117601813026839,-0.025748421814282052,-0.9977719407910857
-0.09953431550330771,-0.09923375081864025,-0.055738982031992075,-0.05854583703672387,-0.5096162355892148,-0.4720464606768659,-0.07042525187539651,-0.1815706222257397,-0.00040783758802154235,-0.36273340686345784,-0.5055336080408243,-0.01558417165956183,-0.9954830444220867
-0.05502285538067274,-0.053928943613308855,0.0020186750614328034,-0.021125618496276817,-0.2765995534915238,-0.2699207558249192,-0.025791822085833208,-0.16683976800002284,0.006095763087463207,-0.3397752990875089,-0.49939712166269956,-0.0037642896852154717,-0.9950299536401837
-0.020726569723992876,-0.06719949203368597,-0.08037951929293405,-0.08538355066382099,0.19193798557346678,0.08760943647808674,-0.07811234965732242,-0.15627164005640465,0.0032235543292680746,-0.31576683444207737,-0.49378817774458383,0.005241611265261903,-0.9928179667544296
-0.08490912146301349,-0.10490144466407617,-0.04380506328888764,-0.07494982760237826,-0.9150598046221735,-0.7982915168189846,-0.07527691871173793,-0.14444849498432735,-0.007049306686267159,-0.2818476832823875,-0.4880014078577252,0.014233273514128564,-0.990236089229579
-0.07446933337454897,-0.06726991718681714,-0.024999399967919497,-0.02657673230446968,-0.5900106829656104,-0.5274763637385569,-0.03220885001531398,-0.1329601090790424,-0.004856018750009378,-0.26106419940807546,-0.481685565484721,0.024556414141582772,-0.9879275451110248
-0.02612678738066215,-0.07365411041627848,-0.020389618405834916,-0.068045716559597,-0.33783545787511193,-0.3278020505409287,-0.05056770973241241,-0.12702439906171023,-0.0007281870658152334,-0.2533206110576052,-0.4756050305796276,0.032849467863727944,-0.9840595290229832
-0.06774041541571127,-0.07550353617675593,-0.03414631610472048,-0.04756763570872519,-0.34795248487236113,-0.33717364738054345,-0.054330291670282076,-0.12217408430975794,0.007104932265912842,-0.2514531008854287,-0.4694228808352525,0.04167395245643202,-0.9805197141269371
-0.047104434294179605,-0.0768018085649054,-0.004285102160644209,-0.03666540809233946,-0.9406393088191058,-0.8145752165745862,-0.04278535671155304,-0.11779135082111493,0.015764480522076893,-0.25134718216430674,-0.4627247165864153,0.04982474822997113,-0.9752741814028016
-0.0362502182543247,-0.08336665762196362,-0.03953540171311754,-0.07153101057981807,-0.31050222864930305,-0.3109237946796524,-0.0666467940643715,-0.1134124423978135,0.018978360642581016,-0.24580324543820803,-0.4563203701153348,0.056417090947977644,-0.9690578311786472
-0.07105267545468781,-0.09058982876263529,-0.022836501025823883,-0.062664245320382,-0.5054345846050283,-0.46614886115621623,-0.060852100362589284,-0.10890150327082447,0.022684957937481,-0.24048796447912996,-0.4498571440177547,0.06301407014388938,-0.9627283581793987
-0.062273762743933564,-0.10888199679755353,-0.06551990824036918,-0.1190114147662802,-0.5413478232398492,-0.5009473690027174,-0.083891167485949,-0.10475974889870217,0.018428944055462526,-0.22794844185286686,-0.44335295015137793,0.06630297934105572,-0.9530088796438116
-0.118515748391425,-0.12673936606096883,-0.09986212045074133,-0.08001790728119168,-0.33994634887096803,-0.34849113976092916,-0.1105181819424671,-0.09919164085057812,0.015221262380516826,-0.21360454408167306,-0.4364095860242637,0.07011882802518954,-0.942938000073717
-0.08006885607654352,-0.05835654237100726,-0.02424321087213343,-0.03809941189902403,0.05470197913755583,-0.008966402022979566,-0.047833884375023464,-0.09332689239027282,0.01844156269062018,-0.2050953474711658,-0.429259826647269,0.07531476866103182,-0.9338344219555699
-0.03762637213871332,-0.08254605148983127,-0.011876712340610057,-0.044303931680707315,-0.6717816239001404,-0.5982569350993265,-0.05162821805920438,-0.08672271922979502,0.016445619665272262,-0.1898910581248623,-0.4221513515962026,0.07985346854671765,-0.9241561717391229
-0.04384911855386779,-0.07672832144859512,0.0008199997698592009,-0.05247427125036239,-0.7476813984336489,-0.6572444720383701,-0.03896562163032324,-0.08107533999993645,0.013425127729533262,-0.17557580772940617,-0.41565319869508954,0.08512515172752544,-0.9164315491177045
-0.05180550250613684,-0.09391512077567832,-0.021013722070042748,-0.056921898951007785,-0.2084611158135012,-0.22690546419238952,-0.06116961782570064,-0.0753766521349785,0.006419786614169656,-0.15717309088412668,-0.40919258419384613,0.08991067029182914,-0.9082958386795215
-0.05645911713587361,-0.03295143386988305,-0.0057842718090585195,0.018364883685609696,0.08015306411040575,0.029509102386223052,-0.007896537864877658,-0.0664596334308822,0.006831101281417701,-0.1397503681431821,-0.40253177368655174,0.09789280878386025,-0.9029563561569638
0.01883389998699191,0.04850597259696211,0.07746257144319947,0.09687738349443945,0.12948209856109497,0.10541963158209357,0.06850451410897672,-0.05708703625472095,0.037700396572213475,-0.1518744690816554,-0.39538148671433754,0.10887931396481304,-0.8996422873934882
0.09723987210350785,0.0632033958590324,0.13458952060083776,0.1117555686852103,-0.7741678634006639,-0.6543002332709342,0.0958141911111844,-0.047835522181442054,0.06658996897685249,-0.16226101333973658,-0.3879213166899318,0.11965819982556658,-0.8955008332054302
0.11212131548779207,0.10609537607884083,0.11880531152722464,0.15512706130196607,-0.27789979813535903,-0.22106049891791454,0.12284445274585375,-0.03589868033955585,0.09992991525039988,-0.17172727592951156,-0.37993093984965853,0.13142095818698485,-0.8912828378863019
0.15546225391565988,0.13148823672724694,0.2016856177068525,0.17570327486367046,-0.677111021699564,-0.5565389581332622,0.1657347116629355,-0.024030425876208666,0.13318192832176304,-0.18124278007418035,-0.3718037839487219,0.14363096942768955,-0.8872385373251332
0.17602547287778691,0.23574502102937836,0.23140483981198223,0.2532597721347101,-0.1552514129350692,-0.07157600790689762,0.2394940183437035,-0.011517977649814276,0.18172366078702706,-0.2047596160866556,-0.3627235272837027,0.15806317242879864,-0.8835102269962041
0.2535203362156735,0.2559845976465211,0.2617580719886881,0.28683382152477715,0.5016249575491613,0.5345899881010056,0.26610833210169715,0.0022639965735762988,0.22996433390751422,-0.22543634076036165,-0.3534928004620733,0.1737666724383179,-0.8807522733624645
0.2895945494195406,0.32677106243246723,0.36078912431455923,0.3671950149828431,-0.2357823057370526,-0.10560076369224716,0.34953287035957437,0.02171801510333851,0.2893379561213051,-0.24590192591462803,-0.3436604831913739,0.19298049234481762,-0.8803014587275654
0.3673962792557854,0.36471491015404534,0.35946496786298615,0.3929184475062909,0.7375872555992443,0.8132482107667516,0.365078525353506,0.040529026959297464,0.34546593100221024,-0.26440787708361535,-0.33333016879295924,0.2119069543938133,-0.8785672919797318
0.3931003029584442,0.3504951531479922,0.42253576144165034,0.37797378531785886,-0.07994959041369501,0.056454417168531265,0.39123243878998853,0.05715816878488645,0.3902865427531426,-0.27597020518336973,-0.3232319435316162,0.22945189305790759,-0.87591578012114
0.37816824241979174,0.3611324132339155,0.4238566157574339,0.42517245365709166,-0.5283654423052592,-0.3682808188519921,0.39011160214520524,0.07843133563159115,0.437744371465933,-0.28088170020275066,-0.31273971016032753,0.24857744513092694,-0.874056865451582
0.42533393957461524,0.40644946829196554,0.4635647986256767,0.47260853984511336,-0.6226371920840699,-0.4472348954729374,0.43491966653947983,0.10124626760856996,0.4883685518666056,-0.28587601664946566,-0.3019843386732978,0.2696447753765951,-0.8736134527231907
0.4702376826436048,0.4228309713028147,0.5102536965528354,0.48909483526501435,-0.3989268906316073,-0.22102084050437107,0.4732154477653405,0.12273258292396512,0.5365638806873582,-0.2910987148394279,-0.2911578209709144,0.29077397765209806,-0.8730896195939268
0.4892191155317221,0.425433640005473,0.5229206894411997,0.4922604065821996,0.09216427466287173,0.2585768093285178,0.47818777123766426,0.14607867138820665,0.5778188244966118,-0.28566148172019845,-0.28068495034418256,0.3120220443995572,-0.8733919450879224
0.4923826876797417,0.4401310632675433,0.5513190572305459,0.4760590125808452,-0.0028097677476399473,0.17317427236767788,0.49494951811531235,0.1678964484002721,0.6115495115919416,-0.27575661479139746,-0.27084147443459,0.3325684088217103,-0.8742513576908904
0.4789786324885826,0.6776199894403421,0.5575832088231492,0.5441726106127212,0.957168076377304,1.1855581070018504,0.5960312024968122,0.19209803251298296,0.6522383191947061,-0.26804225416874017,-0.26038427338587816,0.3556408346509666,-0.876409381422723
0.5395578755510094,0.722584918732738,0.6015115212303206,0.7614099422545618,1.2955246401294158,1.616031292737824,0.7034918127122192,0.2268039055477488,0.7277855618925514,-0.27417775079705387,-0.24823576034191613,0.39019639180715066,-0.8866679124909829
0.7613812274258436,0.8770732089961745,0.7427405668096867,0.6965980351065102,2.3063404445880185,2.782171736372058,0.8011125567458048,0.2584398338988693,0.7786479547359655,-0.2617682869382269,-0.23649502564312955,0.41910252834708295,-0.892092579633342
0.6965912698344034,0.6717593919145912,0.3538513370209061,0.46208618078678954,3.4248277422382896,3.5470543563744648,0.507685143560709,0.28265223371358056,0.783256639508082,-0.21795217208092083,-0.22672214197391022,0.4352970470497027,-0.8887413309975232
0.4650810600423332,0.6392474668736203,0.5053302120907522,0.6312669742624404,-0.02663554691569569,0.19698898668058018,0.6088049300377819,0.31228910377789854,0.8074658016871419,-0.18288759413134476,-0.21562750038096115,0.4588984669343136,-0.8901534676962358
0.6347845607785453,0.5633536475041048,0.4250585931847967,0.42515029465787146,1.270137764768607,1.4245740006262102,0.5016142096660197,0.33159117488443585,0.805414411066226,-0.14223206129735438,-0.20646314503794874,0.4727776486193158,-0.8857039386952132
0.4227841004233116,0.4302041786392866,0.27129794228443455,0.39159523869570734,2.69019754467286,2.585352177662117,0.3172095926148387,0.34975364031678646,0.7960543759314431,-0.09654709529787026,-0.19790396779149924,0.48540249051105944,-0.8812104260940579
0.39100601819645503,0.5046466274616729,0.4110443288943338,0.5010195424168513,0.8401300060291184,0.968014026499688,0.4507288610277939,0.3728158825529204,0.7885162899108779,-0.042884524805037016,-0.18863554429143436,0.5021898974634169,-0.8794609860462856
0.4946889317756482,0.4741188545610808,0.4479192792552209,0.38747999598336647,-0.34582955457424736,-0.17322776838194728,0.46108628067448654,0.39133262817518594,0.7645561568207622,0.01810909952960965,-0.18017782360570067,0.5138217620319699,-0.8741774092433713
0.38766844958029467,0.4774778281690996,0.39351328998809665,0.51755332140651,0.05468592673454554,0.20901359617676069,0.44842368424560597,0.4121321464135568,0.7528206333183927,0.07144365950872095,-0.17106746763340727,0.5306493563560754,-0.87278429162289
0.5176596291424177,0.6777394060043462,0.5964427427935011,0.6600356863930201,1.4824388207814903,1.787394766408192,0.676648886380785,0.43559707570099765,0.7629715692004606,0.10822258220153463,-0.16092444953792606,0.5533581392825998,-0.8752070383584519
0.6600520115247777,0.7407821659090889,0.7468054959665105,0.78363541847252,0.0809316056564059,0.3721445985115989,0.7564442000352993,0.4635920694421356,0.7902880279215413,0.1368961109627299,-0.1501117548302943,0.5816874320867185,-0.881910941747307
0.7835736860442012,0.7812337614747579,0.8120854183883228,0.8097672096958843,-0.2674055396673674,0.020511816364645833,0.8084599108422019,0.4908687422918822,0.8193776515006197,0.16235983308314478,-0.13935915321816714,0.610550113707327,-0.8892684201436614
0.8096858105539542,0.817364926994014,0.86238355073336,0.8179976951205661,-0.43085110711836566,-0.1458730992387399,0.8414849021804139,0.5176310098025861,0.8436141834264135,0.19164783617875875,-0.12880988680364716,0.6389938720651264,-0.8966136456724206
0.818091421751242,0.8008333877873646,0.8189307458798709,0.7988713132221326,-0.2567146392624996,0.02909065139380186,0.7999091655606131,0.5403648240145621,0.8654933056680373,0.2152363423610869,-0.11851742736223382,0.6656038680718439,-0.9026387227963115
0.7987904680761747,0.771264009361987,0.8761567591111927,0.7936227959782394,-0.7588940019363518,-0.5057580640703219,0.822951407858604,0.5614810312834564,0.8836973278544887,0.23926473471242404,-0.10838232319504558,0.6911740248867037,-0.9079386712767948
0.7947189507216739,0.79317541787519,0.8558816453639154,0.8531355367413229,-0.8339189205057981,-0.5859618218423176,0.8283555550807593,0.581728553023393,0.913904624291265,0.24955248175552108,-0.0982799826909902,0.718935532793858,-0.9154954981758385
0.8530299125539701,0.9350484198386827,0.924790615018343,1.0191191031866165,-0.49264081940580956,-0.18583168419137097,0.9424776816722424,0.6078202470100732,0.974659394297901,0.24098109972224535,-0.08702416075847447,0.7540880376835544,-0.9281363592005032
1.019247156783065,1.0010857797330723,1.0968318896491496,1.0440036593110102,-0.13507354235110675,0.25351393291136853,1.0466424606205533,0.6355714917597878,1.0295978504171974,0.24154513310237807,-0.07547549709935811,0.7892489647565497,-0.9401999589552659
1.0437774952188088,1.001079655806713,0.7709639214021914,0.9132813917678434,1.7428248500117636,2.249880573603631,0.8767420412842984,0.655909364181069,1.05496354402411,0.256855184338028,-0.0646514063349845,0.8167705258768536,-0.9460733385468225
0.9131377833663414,0.9193283008746266,0.9845361578570223,0.9750100324529566,-0.3722839147352418,-0.048377733987707255,0.9519492275968541,0.6768427597063958,1.0882799959195666,0.26540552349322505,-0.05340698045921062,0.8463173596472578,-0.9531313205656792
0.9748274402527226,0.9381593744291542,0.9317251001762066,0.8788558036934534,0.03132968035454145,0.4052459420073091,0.9547878337170692,0.6930828000575809,1.1043573194376441,0.2818082806775176,-0.042812129817723164,0.8706425292952314,-0.9562667889306778
0.8787339362566289,0.8816324721705957,0.8821930633343237,0.9146900710039911,0.27836412338098737,0.6563210841911019,0.9036103690127816,0.7106840360751555,1.1222428044003583,0.29912526774995263,-0.03252164885838307,0.8960275887377823,-0.9610708864545484
0.9145234279671738,0.9438454400536676,0.9647464580707952,1.0282137895808896,0.09615329681093433,0.4786011540397395,0.9561976112532837,0.7336904851168241,1.1521787968828237,0.3152021733508245,-0.02137820470762741,0.9256982908199923,-0.9684547002352472
1.027997597344487,0.9597462148453199,1.0588573280703728,0.9923383698432289,-0.5381614212423023,-0.22064814602012897,1.0055144236237392,0.7523640584180952,1.1755249453050793,0.329203171531111,-0.010699651084561381,0.9529531878777754,-0.9743524900468982
0.9920847263201691,0.9940371404936376,1.0586096678861634,1.040743120854309,0.12784475345404317,0.549053245172616,1.0317127895050573,0.7640029408597512,1.2032620132131777,0.32474386850632453,0.0001288978594172749,0.9815806181862223,-0.9813228224673878
1.0358938734259442,1.0163925336678825,1.1034229526849093,1.0379415902386,0.2042220869771082,0.6548325124705318,1.0693386088837527,0.7782255889902548,1.230292959062884,0.32615821891762575,0.011059853035506875,1.00928192183183,-0.9871622157608163
1.0404937073291642,1.0066003754195283,1.13777507130265,1.0484512870116554,-0.46120620121086586,-0.11551212767579515,1.068624194591752,0.8026574684162909,1.2467197469729188,0.35859518985966304,0.022414440793118794,1.036587755398092,-0.9917588738118543
1.048219150514628,1.1468321651187563,1.149600019564702,1.223507380852002,0.1272829193486822,0.6104308960956004,1.1660004501787424,0.8273341520241893,1.2967418148040915,0.3579264892442871,0.0354481530964097,1.0707866536950355,-0.9998903475022161
1.223167853872257,1.31192709583632,1.3378878022796463,1.3343023769534872,0.7940596093895225,1.4959739629821889,1.3061780597931432,0.8652154887865066,1.3457587437828256,0.38467223379018767,0.04933445927446252,1.1091999577411644,-1.0105310391922395
1.3338865519086451,1.3011551093704943,1.394024110700447,1.3608931760178438,0.38191014899900577,1.0200995570627227,1.36436631008293,0.9056029028415956,1.3829202716471154,0.42828553403607594,0.06396493850966364,1.1473132176908634,-1.019383340671536
1.3604542308077132,1.582855721893508,1.4772445368663893,1.6646297439017723,1.2037410128172035,2.1857711355403677,1.5390326665404863,0.9540866612368006,1.492369132707409,0.4158041897661924,0.08152283257995381,1.1995148238912643,-1.0364691587313568
1.66385345409138,1.705334249077427,1.62051760449943,1.7901319843429002,0.9875633014773303,2.0356768017883424,1.7195794464148648,1.0125304940851145,1.596669164430322,0.42839182373990714,0.09969426713103643,1.2569393048050235,-1.0575507705429508
1.7894187962184238,1.9411054139064714,1.8863560462298161,1.831673776738323,0.7161412451774675,1.8016806062838209,1.9289282353680743,1.0672855130572734,1.7019428387662505,0.4326281873482962,0.11804453008177908,1.3143985786932062,-1.0783095185296478
1.8309501713776246,2.2855762716112435,1.961991466487371,2.2269934883997395,2.3437746484080666,4.4007215218518665,2.1724514288759584,1.13257542147422,1.9007246010023526,0.3644262419460875,0.13995851408212598,1.3928402974713343,-1.1129232693070823
2.226020224794454,2.475607830463453,2.1856451235074195,2.6068588808906576,0.868502628349845,2.3087908295830815,2.3478957031181373,1.2085430657416425,2.1691635430471314,0.24792258843615367,0.16493938271384495,1.4924493930623939,-1.1625706276347039
2.605645718984652,2.491236090532121,2.0012868823819314,2.1708140942336525,1.5710240067938979,3.3989192655941496,2.345476220049229,1.2652533525973828,2.2864044739621407,0.2441022312326251,0.18550177328079762,1.5597869108068962,-1.1887833642453012
2.169332175474091,2.3832590209667783,1.751453892823053,1.99214291794908,2.1476865194355983,4.049956571108483,2.1205500243557767,1.3141760702152376,2.358139980528837,0.27021215990163805,0.2045165687903004,1.6149511091386075,-1.2059179715580068
1.9911534649533345,2.2286819337711337,2.0049192317503364,2.0402247806858074,1.0362582660091118,2.4009136348041675,2.121267613822408,1.3658991313595574,2.4261779995833574,0.3056202631357574,0.22321005881110884,1.670830680331196,-1.2244105627089785
2.0393694680613,2.277091571640578,2.1865367001705733,2.353616341087151,0.03488528762132546,0.961398044650546,2.229639499156945,1.4308988624057621,2.5351031418915637,0.32669458291996034,0.2452363150741719,1.7410205069243536,-1.2505478767760099
