Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1466287620,753.25,754.23,753.25,754.21,10.35074,7803.5571046000005,753.91296705
1466302020,755.73,755.73,755.72,755.72,0.51546,389.54364849999996,755.72042157
1466316420,748.39,748.43,748.25,748.25,1.5339,1147.8853992999998,748.34435058
1466330820,756.27,756.27,756.27,756.27,0.44685,337.9392495,756.27
1466345220,760.7,760.76,760.7,760.76,0.29031,220.8510605,760.74217388
1466359620,764.32,764.32,764.23,764.24,2.03295,1553.664198,764.24122482
1466374020,767.28,767.29,767.28,767.28,1.88962,1449.8693205,767.28089272
1466388420,760.33,760.46,760.33,760.46,0.55203,419.75106925,760.37727886
1466402820,763.13,763.43,763.13,763.43,0.54096,412.9006198,763.27384613
1466417220,764.44,764.44,764.12,764.12,2.0592900000000003,1573.9444947,764.31415425
1466431620,750.6,750.89,750.6,750.89,0.51034,383.15617026,750.7860843
1466446020,742.52,743.42,742.52,743.42,3.2990800000000005,2451.5308676,743.09530765
1466460420,736.25,736.25,736.25,736.25,5.24975,3865.1284375,736.25
1466474820,693.38,693.38,692.7,692.7,1.8979,1315.1189118,692.93372242
1466489220,696.71,696.91,696.71,696.91,1.02575,714.8463165000001,696.90111284
1466503620,708.0,708.0,707.04,707.04,3.5396400000000003,2503.6399579999998,707.31485631
1466518020,660.95,665.5,650.91,657.95,66.16494575,43592.40758,658.84445435
1466532420,665.63,666.13,665.33,665.33,5.466232,3640.1502599,665.93409498
1466546820,658.55,658.55,657.99,658.03,4.22800382,2783.0992566,658.25372328
1466561220,669.25,670.84,669.25,669.8,5.31294,3559.1831474,669.90840239
1466575620,670.01,670.01,670.01,670.01,1.50622111,1009.1832059000001,670.01
1466590020,674.22,674.22,674.05,674.05,0.2979634,200.8898092,674.20968213
1466604420,664.22,664.22,662.16,664.15,3.45171,2291.4796306999997,663.86794682
1466618820,611.01,614.81,605.71,607.74,54.78526602,33371.817274,609.13854579
1466633220,623.21,623.21,621.22,621.28,25.63167392,15958.623925999998,622.6134109
1466647620,575.02,577.0,575.01,576.51,48.22483923,27797.881061,576.42247242
1466662020,584.58,584.58,581.09,584.0,3.97523151,2318.2255655,583.16743556
1466676420,599.56,599.56,597.52,599.13,0.3746,224.04580316,598.09344143
1466690820,585.5,586.49,585.5,586.49,17.86459739,10473.554264,586.27429631
1466705220,614.85,614.97,614.85,614.89,5.03801,3097.9158725,614.90863903
1466719620,622.7,623.29,622.1,623.29,5.23946,3261.3287254,622.45512427
1466734020,645.83,647.07,645.83,647.07,14.01876,9069.127247299999,646.92791996
1466748420,691.88,693.87,691.73,691.9,9.758517999999999,6760.7753655,692.80759287
1466762820,679.08,681.77,678.73,680.36,4.46196436,3038.5100716999996,680.98035451
1466777220,660.8,660.8,660.79,660.79,8.875869999999999,5865.0923164,660.79069617
1466791620,658.0,658.9,657.99,658.9,11.61349826,7642.2160591,658.04599854
1466806020,666.51,666.7,666.51,666.7,2.0143400000000002,1342.587907,666.51504066
1466820420,697.7,697.75,697.3,697.3,11.959010000000001,8341.9819594,697.54787055
1466834820,681.0,681.0,680.0,680.0,4.58991,3122.42984,680.28127785
1466849220,687.96,687.96,687.96,687.96,5.92888,4078.8322848000007,687.96
1466863620,688.26,689.3,688.25,689.3,14.97691353,10320.034787999999,689.06285447
1466878020,665.88,665.88,663.03,664.55,9.33705,6198.9996782,663.91415685
1466892420,671.1,671.1,671.1,671.1,5.040219400000001,3382.4912393,671.1
1466906820,670.26,670.26,670.1,670.1,0.6451899999999999,432.3876782,670.1710786
1466921220,659.63,659.64,659.63,659.64,20.04849,13224.785459,659.63997581
1466935620,661.29,661.29,660.71,660.71,2.12223,1402.8359165,661.01973702
1466950020,639.82,639.83,639.82,639.83,2.0803700000000003,1331.0742893,639.82574701
1466964420,643.05,643.06,643.04,643.04,7.355060000000001,4729.666313600001,643.04931756
1466978820,642.64,643.3,642.64,643.3,1.60093,1029.3833734999998,642.99086998
1466993220,659.39,659.39,659.12,659.12,0.96349,635.2763699,659.34920954
1467007620,654.06,654.06,654.0,654.06,4.40715,2882.4795276,654.04615854
1467022020,657.57,657.68,657.16,657.16,0.49317804,324.31176857,657.59572054
1467036420,636.79,638.53,636.79,638.53,1.11315,709.63402055,637.50080452
1467050820,644.0,644.7,644.0,644.7,1.12591,725.48258148,644.35219643
1467065220,648.63,649.0,648.55,649.0,1.63498889,1060.5445212000002,648.65549099
1467079620,658.0,658.21,658.0,658.21,1.4880799999999998,979.18460374,658.01879182
1467094020,651.96,652.04,651.96,652.04,2.04953,1336.3512326999999,652.02813948
1467108420,653.62,653.62,653.62,653.62,0.39508000000000004,258.23218959999997,653.62
1467122820,649.54,649.99,649.54,649.99,6.19827,4027.8292155999998,649.83119735
1467137220,649.75,649.75,649.7,649.7,6.6292100000000005,4307.205885,649.73139861
1467151620,649.5,650.5,649.5,650.5,28.37142967,18435.342954,649.78547676
1467166020,636.51,636.51,635.1,635.11,45.86276243,29155.336698000003,635.70825552
1467180420,637.77,637.98,637.77,637.84,0.03,19.1359,637.86333333
1467194820,637.0,637.42,637.0,637.42,1.56495,997.45483879,637.371698
1467209220,634.1,634.61,634.1,634.61,1.19535,758.2895161,634.36609872
1467223620,641.46,641.5,641.46,641.5,0.6954899999999999,446.1296402,641.46089836
1467238020,637.67,637.99,637.64,637.69,1.21427546,774.31243323,637.67444763
1467252420,638.47,638.72,638.46,638.68,1.43613,917.14875145,638.62516029
1467266820,638.33,638.37,638.33,638.37,0.6152776,392.75963031,638.34540752
1467281220,651.24,652.09,651.24,652.09,7.49386383,4885.1711933999995,651.88950643
1467295620,669.07,669.07,668.48,668.48,0.24391,163.1712579,668.98141897
1467310020,673.31,673.33,673.31,673.32,2.55839,1722.6326619000004,673.32684301
1467324420,668.7,669.02,667.8,668.99,14.921079999999998,9975.2312661,668.5327916
1467338820,672.93,673.0,672.93,673.0,0.8726799999999999,587.301019,672.98553765
1467353220,684.71,684.71,684.71,684.71,0.22979000000000002,157.33951090000002,684.71
1467367620,680.45,680.45,680.45,680.45,0.23081,157.0546645,680.45
1467382020,678.5,678.51,678.43,678.43,1.08856,738.5479847999999,678.46327699
1467396420,680.36,680.39,679.01,680.39,11.11311,7554.653318000001,679.79650323
1467410820,678.44,678.95,678.31,678.95,6.52138682,4424.6988698,678.49047939
1467425220,681.27,681.31,681.27,681.31,0.58637,399.4874755,681.28907601
1467439620,680.63,680.63,680.63,680.63,1.28901,877.3388763,680.63
1467454020,689.93,689.99,689.93,689.99,1.0671899999999999,736.34890338,689.98857128
1467468420,695.62,695.62,694.31,695.22,6.01918826,4182.1526824,694.80343557
1467482820,694.69,694.69,694.69,694.69,0.03783,26.2801227,694.69
1467497220,699.99,700.0,699.99,700.0,4.68947766,3282.6046489,699.99366389
1467511620,703.79,703.82,703.75,703.82,1.90714872,1342.2510815,703.79990162
1467526020,696.86,696.86,696.7,696.7,0.09436,65.7532568,696.83400593
1467540420,671.71,672.0,671.71,671.73,3.40993,2290.6202660999998,671.749938
1467554820,682.01,682.01,682.01,682.01,2.79115,1903.5922114999998,682.01
1467569220,664.29,664.29,664.29,664.29,0.3515,233.497935,664.29
1467583620,666.85,666.89,666.69,666.69,15.305060000000001,10206.469844,666.86898606
1467598020,668.08,668.08,667.51,667.51,4.506130000000001,3007.9220965,667.51782494
1467612420,673.9,674.0,673.9,673.92,2.99754355,2020.1634888,673.93966263
1467626820,672.22,672.22,672.22,672.22,0.8016399999999999,538.8784408,672.22
1467641220,683.53,683.53,682.82,683.34,11.82428,8078.463271100001,683.20974056
1467655620,673.65,673.65,673.65,673.65,0.04247,28.609915500000003,673.65
1467670020,678.49,678.49,678.49,678.49,0.14895,101.0610855,678.49
1467684420,680.54,680.6,680.54,680.6,0.8402,571.8374032,680.59676648
1467698820,676.19,676.19,675.49,675.49,9.73488,6577.5529075,675.66861713
1467713220,672.68,672.68,672.68,672.68,0.15316,103.0276688,672.68
1467727620,672.26,673.23,672.04,672.04,2.658,1788.2002255999996,672.76155967
1467742020,670.74,670.89,670.69,670.89,7.428780000000001,4983.5348647,670.84162739
1467756420,671.0,671.0,671.0,671.0,0.13621,91.39690999999999,671.0
1467770820,676.5,676.5,676.5,676.5,2.0872,1411.9908,676.5
1467785220,675.29,675.58,675.29,675.58,2.5657118999999997,1732.8146934000001,675.37383812
1467799620,671.8,671.8,671.53,671.53,0.34836999999999996,233.95571261,671.57250225
1467814020,672.05,672.47,672.05,672.45,0.9824299999999999,660.53635437,672.34953571
1467828420,675.39,675.39,675.37,675.37,3.13802,2119.3443718,675.37631111
1467842820,676.0,676.0,676.0,676.0,0.50062,338.41912,676.0
1467857220,679.59,679.59,679.59,679.59,0.84734,575.8437906,679.59
1467871620,650.56,650.56,648.33,648.34,1.34969882,875.75887902,648.85503791
1467886020,647.57,648.33,647.57,648.33,0.44888,290.9312392,648.12698093
1467900420,643.75,644.01,643.75,644.01,5.82463,3751.0691111,644.00126894
1467914820,621.28,621.29,621.28,621.29,7.46919813,4640.5270805,621.28852384
1467929220,628.88,628.89,628.64,628.65,2.45261,1542.0893801,628.75442084
1467943620,645.39,645.91,645.39,645.91,17.43617,11258.835873,645.71725743
1467958020,642.41,642.6,642.41,642.6,0.9054399999999999,581.746394,642.5013187000001
1467972420,642.29,642.29,642.29,642.29,0.15304,98.29606159999999,642.29
1467986820,651.62,651.63,651.62,651.63,0.075,48.87205,651.62733333
1468001220,654.99,654.99,654.06,654.06,14.47148,9471.4116619,654.48811468
1468015620,661.16,661.39,660.07,661.39,11.32133,7477.6915131,660.49585279
1468030020,663.07,663.33,661.67,661.67,27.09667,17948.349137999998,662.38209853
1468044420,659.85,659.85,659.84,659.84,0.7817,515.800558,659.84464373
1468058820,650.04,650.04,650.02,650.04,0.8375600000000001,544.4343424,650.02428769
1468073220,651.24,651.28,650.21,650.21,13.84265403,9009.694732799999,650.86469064
1468087620,640.43,640.43,640.43,640.43,0.3,192.12900000000002,640.43
1468102020,657.0,657.0,657.0,657.0,0.27070831,177.85535967,657.0
1468116420,651.32,651.53,651.32,651.53,2.57435,1676.857768,651.37132402
1468130820,650.77,650.99,650.77,650.99,3.4973400000000003,2276.3672641,650.88531972
1468145220,652.95,652.95,652.12,652.12,5.18117616,3381.2366924000003,652.60021817
1468159620,649.04,649.04,649.04,649.04,0.01536894,9.9750568176,649.04
1468174020,649.21,649.22,649.21,649.22,0.03066468,19.90797055,649.21501055
1468188420,652.07,652.09,652.07,652.09,0.91605468,597.33617145,652.07479913
1468202820,660.98,661.0,660.98,661.0,1.1747457000000001,776.50656102,660.99970489
1468217220,661.16,661.16,660.88,660.88,11.194987300000001,7400.9824516,661.09788723
1468231620,649.18,649.18,649.18,649.18,0.80543,522.8690474,649.18
1468246020,651.55,651.55,651.34,651.34,5.92434,3859.8733702,651.5279964
1468260420,651.8,651.81,651.8,651.8,3.88531,2532.4565433000002,651.80295608
1468274820,651.77,651.8,651.77,651.78,4.72547,3080.0077846,651.78866538
1468289220,651.68,652.12,651.6,652.12,8.9283,5820.6161415,651.92882649
1468303620,650.7,650.7,650.01,650.36,11.96159,7778.124921100001,650.25844567
1468318020,655.89,656.55,655.89,656.55,3.9955800000000004,2622.3082665999996,656.30228068
1468332420,655.75,655.85,655.72,655.72,1.68743983,1106.6112231,655.79299686
1468346820,671.53,671.7,671.53,671.7,1.13657,763.374719,671.64778148
1468361220,669.77,669.77,669.77,669.77,0.3617,242.255809,669.77
1468375620,667.81,668.43,667.81,668.43,36.210409999999996,24188.680163,668.00348747
1468390020,667.48,667.9,667.48,667.55,6.921360000000001,4620.706588,667.60096108
1468404420,669.02,669.02,669.01,669.01,1.4177899999999999,948.5246884,669.01634826
1468418820,661.99,661.99,661.34,661.34,31.997809999999998,21174.423859,661.74603384
1468433220,662.11,662.11,661.78,661.78,13.585510000000001,8994.031818200001,662.03122431
1468447620,660.09,660.09,660.06,660.06,1.8325599999999997,1209.6474515999998,660.08613721
1468462020,654.66,654.9,654.34,654.34,0.61521,402.77078355,654.68829107
1468476420,657.61,657.63,657.61,657.63,0.0446,29.329955446,657.62231941
1468490820,656.63,656.87,656.63,656.87,3.04672,2000.5751459000003,656.63242632
1468505220,662.71,662.95,662.71,662.95,13.00099,8616.611432799999,662.7657919
1468519620,663.7,663.87,663.7,663.87,5.33287,3540.1599471999994,663.837661
1468534020,663.13,663.14,663.13,663.14,2.07304,1374.6952064000002,663.13009223
1468548420,663.83,663.84,663.83,663.84,0.56285,373.63850310000004,663.83317598
1468562820,664.34,664.34,664.26,664.26,0.08376815,55.646952771,664.29726299
1468577220,666.75,666.75,666.75,666.75,0.03,20.0025,666.75
1468591620,664.15,664.15,664.15,664.15,15.56820079,10339.620555,664.15
1468606020,665.99,665.99,665.99,665.99,1.8316400000000002,1219.8539236,665.99
1468620420,667.98,667.98,667.98,667.98,0.28321,189.17861580000002,667.98
1468634820,669.69,669.92,669.69,669.92,17.95601,12026.483665,669.77483669
1468649220,669.17,669.17,669.17,669.17,0.46538,311.41833460000004,669.17
1468663620,668.69,668.69,668.69,668.69,0.029580000000000002,19.7798502,668.69
1468678020,663.2,663.2,663.01,663.01,0.46406000000000003,307.6843189,663.02702
1468692420,665.53,665.55,665.53,665.55,0.6289100000000001,418.56875049999996,665.54634288
1468706820,666.69,666.69,666.46,666.46,1.85233,1234.8003250999998,666.62005426
1468721220,666.93,666.93,666.77,666.83,0.20619,137.4948523,666.83569669
1468735620,669.17,669.19,669.17,669.19,0.07541,50.462653985,669.17721768
1468750020,669.22,669.22,669.07,669.07,0.88935,595.1319838,669.17634655
1468764420,669.99,669.99,669.99,669.99,0.38978,261.1487022,669.99
1468778820,680.32,680.32,680.32,680.32,5.47837,3727.0446784,680.32
1468793220,680.94,680.94,680.94,680.94,0.28515,194.170041,680.94
1468807620,680.74,680.74,680.73,680.73,1.9652,1337.7765509,680.73303018
1468822020,681.24,681.24,681.24,681.24,0.01591,10.8385284,681.24
1468836420,680.22,680.22,679.98,679.98,0.44715,304.0744554,680.02785508
1468850820,677.64,677.64,677.64,677.64,10.1464,6875.606495999999,677.64
1468865220,677.27,677.27,677.15,677.19,1.29934,879.9761162000001,677.24853864
1468879620,674.99,675.0,674.99,675.0,2.10753,1422.57275,674.99525511
1468894020,675.88,675.88,675.87,675.87,0.8740700000000001,590.7648078,675.87814225
1468908420,675.97,675.97,675.97,675.97,0.16364,110.6157308,675.97
1468922820,672.33,672.33,672.33,672.33,0.02026,13.621405800000002,672.33
1468937220,672.58,672.77,672.51,672.77,3.53464331,2377.2366921,672.55348946
1468951620,669.02,669.1,668.78,668.78,0.3604,241.04528959999996,668.82710766
1468966020,671.96,671.97,671.64,671.64,1.6073600000000001,1079.693405,671.71847315
1468980420,674.98,674.98,674.98,674.98,1.37934,931.0269132000001,674.98
1468994820,674.11,674.11,674.04,674.04,0.1821,122.75186470000001,674.09041571
1469009220,671.91,671.91,671.91,671.91,0.08605,57.81785550000001,671.91
1469023620,671.24,671.26,671.24,671.26,0.45818000000000003,307.55116380000004,671.24528308
1469038020,667.21,667.22,667.21,667.22,0.4782,319.06032200000004,667.21104559
1469052420,666.91,666.91,666.89,666.89,2.7491,1833.347599,666.89010913
1469066820,665.67,665.72,665.67,665.72,1.7084099999999998,1137.2593037000001,665.68288857
1469081220,663.83,664.0,663.76,663.76,9.433810000000001,6263.4576503,663.93722688
1469095620,664.58,664.6,664.57,664.59,0.36477,242.41834709999998,664.57863064
1469110020,665.29,665.3,665.11,665.11,1.20909,804.3754285,665.273411
1469124420,667.16,667.16,667.16,667.16,1.28729,858.8283964,667.16
1469138820,667.02,667.23,667.02,667.23,0.13842000000000002,92.3485833,667.16213914
1469153220,669.08,669.28,668.59,669.28,25.58765634,17113.884188,668.83359542
1469167620,669.43,669.44,669.43,669.44,0.25035,167.5940085,669.43881965
1469182020,667.87,667.97,667.87,667.97,0.67104323,448.21991554,667.94491845
1469196420,655.34,655.35,655.25,655.34,1.601094,1049.2317481,655.32176628
1469210820,660.93,660.93,660.49,660.76,4.72467254,3121.9589585999997,660.77784908
1469225220,657.05,657.07,657.01,657.01,2.69057,1767.7926015,657.03274827
1469239620,657.72,657.8,657.72,657.8,0.48983999999999994,322.180576,657.72614731
1469254020,661.01,661.01,660.7,660.7,1.5892899999999999,1050.1719495999998,660.78056843
1469268420,658.9,658.91,658.9,658.91,0.03955,26.059568600000002,658.90186093
1469282820,661.47,661.48,661.46,661.48,1.61706872,1069.6507788,661.47515292
1469297220,658.98,658.99,658.9,658.99,2.17580137,1433.8254926,658.98731031
1469311620,658.69,658.81,658.66,658.67,7.424124000000001,4890.3643043,658.71263793
1469326020,655.6,655.68,655.6,655.68,0.47576999999999997,311.93157599999995,655.63523551
1469340420,657.06,657.09,657.06,657.09,1.10825,728.2181625,657.08834875
1469354820,656.87,656.87,656.87,656.87,0.03656728,24.019949214,656.87
1469369220,659.55,659.55,659.54,659.54,0.01904912,12.563756605,659.54524959
1469383620,664.75,664.75,664.75,664.75,0.29100000000000004,193.44225,664.75
1469398020,661.43,661.52,661.43,661.44,2.15082,1422.7186424000001,661.47731674
1469412420,660.51,660.51,660.51,660.51,6.18383255,4084.4832376000004,660.51
1469426820,660.03,660.03,660.03,660.03,0.01662,10.9696986,660.03
1469441220,655.87,656.18,655.87,656.18,0.40186,263.6146972,655.98640621
1469455620,655.19,655.42,654.96,654.96,7.66321591,5020.422563300001,655.13259998
1469470020,655.98,656.21,655.98,656.14,0.7793380999999999,511.3461477,656.12876837
1469484420,657.64,657.87,657.64,657.87,7.40010673,4867.782416,657.79894718
1469498820,657.38,657.57,657.06,657.06,9.05949774,5955.110744,657.33343226
1469513220,650.0,650.49,648.0,650.09,34.07105841,22132.235578,649.59049149
1469527620,649.94,650.25,649.92,650.25,2.89454863,1881.8609686999998,650.13969682
1469542020,656.0,656.0,656.0,656.0,1.07101,702.58256,656.0
1469556420,656.56,656.66,656.3,656.66,4.68991965,3079.0910655000002,656.53386311
1469570820,658.17,658.25,657.84,657.84,4.32516675,2845.9263278000003,657.99227921
1469585220,650.5,650.85,650.5,650.85,3.4411199999999997,2239.5560937,650.82185269
1469599620,655.49,655.5,655.28,655.28,1.0969,718.987507,655.47224633
1469614020,653.23,653.49,653.23,653.49,0.82862712,541.37050265,653.33427978
1469628420,654.43,654.43,654.3,654.43,0.85389628,558.77948072,654.38800216
1469642820,656.82,657.29,656.81,657.29,5.59579445,3675.6105046,656.8523089
1469657220,656.65,656.65,656.4,656.4,0.11459000000000001,75.2399085,656.60099921
1469671620,656.91,656.91,656.57,656.57,1.02265,671.60075076,656.72590893
1469686020,657.2,657.21,657.19,657.21,1.96029776,1288.3177408,657.20512829
1469700420,656.94,657.04,656.94,657.04,0.07747000000000001,50.899392299999995,657.02068284
