,Timestamp,BTC-USD-Daily
1887,1531639140000.0,6294.14
1888,1531725540000.0,6383.29
1889,1531811940000.0,6687.88
1890,1531898340000.0,7438.13
1891,1531984743000.0,7345.14
1892,1532071440000.0,7377.84
1893,1532157840000.0,7344.44
1894,1532244240000.0,7398.14
1895,1532330640000.0,7674.75
1896,1532417040000.0,7994.39
1897,1532503440000.0,8292.35
1898,1532513940000.0,8181.75
