,BTC-USD-Daily
1238,0.02800354696869836
1239,0.02795973123128746
1240,0.02787009645780326
1241,0.02787543858756966
1242,0.027953926801829742
1243,0.028144291541389876
1244,0.028306455999779326
1245,0.028233155815388534
1246,0.02827363272169543
1247,0.029092930507983634
1248,0.029401284402095742
1249,0.029256173665652845
1250,0.029348171304226015
1251,0.029490765075682827
1252,0.029512647261072094
1253,0.029371954055012948
1254,0.029378220784161985
1255,0.029296547838695005
1256,0.028949052570717598
1257,0.028993792907511143
1258,0.02926947762343646
1259,0.030274979452062884
1260,0.030050404535344893
1261,0.030244056739376645
1262,0.030624529385335057
1263,0.031811714992651244
1264,0.03182275881861061
1265,0.032677807781027746
1266,0.033057766760662466
1267,0.03254204577167604
1268,0.03383509800830506
1269,0.03380253156338302
1270,0.034363917488545635
1271,0.03278629410859143
1272,0.0327145349231717
1273,0.033110160725679016
1274,0.03262726301477649
1275,0.03269095763891426
1276,0.034258872725350685
1277,0.03339945759918217
1278,0.033339204539413136
1279,0.03286884028680868
1280,0.03222172345222193
1281,0.03259901136697345
1282,0.03297804574722553
1283,0.033232670143879484
1284,0.03461730908602273
1285,0.035105086627000334
1286,0.034977594645460054
1287,0.03516857578460862
1288,0.034226563113590486
1289,0.03456691841966857
1290,0.03468670540635347
1291,0.03456219268949061
1292,0.034430848210522655
1293,0.0342665263535737
1294,0.03436535575425197
1295,0.034365612587413816
1296,0.03434326810233323
1297,0.034895613500198874
1298,0.03522112384952228
1299,0.03624480946600739
1300,0.03601391645350799
1301,0.03608947676972303
1302,0.03512984534380227
1303,0.035781276975508036
1304,0.03589166386846937
1305,0.03621121568843796
1306,0.03623314924045959
1307,0.03633403330643264
1308,0.03599717093135565
1309,0.03658901726951318
1310,0.036657437623828906
1311,0.03665933818922656
1312,0.03655999512222459
1313,0.0367868815373992
1314,0.03710802572297123
1315,0.0371429036663499
1316,0.03718543523795157
1317,0.037266799983624324
1318,0.03809883669474008
1319,0.040698656058840696
1320,0.0434305904013948
1321,0.042296363792051234
1322,0.041129930304212206
1323,0.04261714841119668
1324,0.04430587781696539
1325,0.04585596868196972
1326,0.046518341406370116
1327,0.04527912140046398
1328,0.045429676999938
1329,0.04649394225599476
1330,0.04921288084055948
1331,0.04944865368313394
1332,0.053046886280594036
1333,0.04957552926508579
1334,0.04234588122565511
1335,0.04235348348724575
1336,0.043362735080035124
1337,0.04311591841150128
1338,0.043204063552646776
1339,0.03853725090201091
1340,0.035922740681052716
1341,0.03742562561090978
1342,0.039353261223827485
1343,0.038724328177099414
1344,0.03895126595890639
1345,0.042066446745566845
1346,0.04272856263680539
1347,0.04228526859945949
1348,0.042332936834298084
1349,0.0440841280650277
1350,0.04321120351454608
1351,0.043977336836332204
1352,0.043151566854365477
1353,0.04275712248440266
1354,0.04314848485642333
1355,0.04379159509368529
1356,0.04392797350262543
1357,0.043906707716824596
1358,0.043841420727083386
1359,0.04551854127393666
1360,0.04647534753507712
1361,0.04769366132160901
1362,0.04888773005766264
1363,0.049191820521288114
1364,0.049299690449263356
1365,0.049949992015057
1366,0.05096037367375851
1367,0.05056690526981069
1368,0.047016135440659704
1369,0.04609107375832339
1370,0.04806226827549014
1371,0.0479107367100011
1372,0.04750560808050549
1373,0.04797443133413887
1374,0.04817424753405493
1375,0.048878997730159884
1376,0.050010090974928936
1377,0.05079497311752979
1378,0.050203229512637
1379,0.05083863475504358
1380,0.05317119353092742
1381,0.053668422532260944
1382,0.055236132152167904
1383,0.05700211697301984
1384,0.05630096244118071
1385,0.05598043465519713
1386,0.05643657035063532
1387,0.057014444964788434
1388,0.058430623019206346
1389,0.05960845989943133
1390,0.0616066218985919
1391,0.061715519159214534
1392,0.06098508564692499
1393,0.06179873310365259
1394,0.05953346461617235
1395,0.05830220643828343
1396,0.056769426128387514
1397,0.060266980126404045
1398,0.05767912918764545
1399,0.057189605181167294
1400,0.05978156545051543
1401,0.0600106606308819
1402,0.06070205550257087
1403,0.05930128743786372
1404,0.05613710288392308
1405,0.05129887978107131
1406,0.04799446432076284
1407,0.05088383739152845
1408,0.0527284131599052
1409,0.050009577308605245
1410,0.050768776135021516
1411,0.046944427621872356
1412,0.04531543760954898
1413,0.04755574191369779
1414,0.04942451136592043
1415,0.051064647937467914
1416,0.05013748022320447
1417,0.04896169800827425
1418,0.049992626319923406
1419,0.0521864951884105
1420,0.05224864881357719
1421,0.05455603793960014
1422,0.05473428015392114
1423,0.05419698517933967
1424,0.05574774381056479
1425,0.05685623573709141
1426,0.05736579273019353
1427,0.057034477951412414
1428,0.0575404392802487
1429,0.057982705984947217
1430,0.05820666450207679
1431,0.057138752215121824
1432,0.0565115656338943
1433,0.05745671166948695
1434,0.0569425316794716
1435,0.05679613677721948
1436,0.058819982092564636
1437,0.05858472291631384
1438,0.059083492916618456
1439,0.05931618376125077
1440,0.058591914244845535
1441,0.05913640054795869
1442,0.0593767963874464
1443,0.0611325078818245
1444,0.062205043165692676
1445,0.06343270567931575
1446,0.0638605897269509
1447,0.06417803551499235
1448,0.06422888848103783
1449,0.06758312957474438
1450,0.07185940171947747
1451,0.07153579193555172
1452,0.07641819034224097
1453,0.07902042393806294
1454,0.0769344249975511
1455,0.07680909041457032
1456,0.08169302982023066
1457,0.0886398531818367
1458,0.08703567325294764
1459,0.0913751263554948
1460,0.08819142248125388
1461,0.08713481085342013
1462,0.08957780788889767
1463,0.0865826195554516
1464,0.08624051778387294
1465,0.08996768062857964
1466,0.09034060237957979
1467,0.09747799594727544
1468,0.09894348596876776
1469,0.10310983352023081
1470,0.11172761343280584
1471,0.11280168971564512
1472,0.12140611430380414
1473,0.13677912003924822
1474,0.11737691566076675
1475,0.09988452267377088
1476,0.10907812253520424
1477,0.10868259946596168
1478,0.11223100643002368
1479,0.10964931948714937
1480,0.12114825380931094
1481,0.11980501637285723
1482,0.12619399810693413
1483,0.1263378246775678
1484,0.1287587340611266
1485,0.14271350707685798
1486,0.14177503870347333
1487,0.13667279111024405
1488,0.14367457676848508
1489,0.14421700840630347
1490,0.14601638153819538
1491,0.138247178392359
1492,0.1361349824693389
1493,0.13188644830608515
1494,0.11266967747045635
1495,0.1239955062415338
1496,0.12962888481346027
1497,0.12847364925147772
1498,0.12895289993148204
1499,0.13301445955291202
1500,0.13568603810243235
1501,0.1359557129223705
1502,0.1383201190103232
1503,0.1346129891522405
1504,0.1315058215602296
1505,0.1237376457470406
1506,0.12697682558424023
1507,0.1268309443483118
1508,0.1273964909706963
1509,0.1253387436779875
1510,0.12215144413948076
1511,0.1259125089615511
1512,0.13100294222933548
1513,0.12815106680019936
1514,0.12970388009671927
1515,0.12747610925086852
1516,0.12604349387409247
1517,0.12955029386593547
1518,0.12359484650905433
1519,0.1185629712021708
1520,0.11864104848337192
1521,0.1169793379262294
1522,0.10967448913701028
1523,0.10207993254122905
1524,0.09415765683093252
1525,0.1079978822564807
1526,0.11755207587714561
1527,0.11504795254914876
1528,0.13638821996691886
1529,0.1319989412309736
1530,0.14077441670492197
1531,0.1377360804002858
1532,0.13848192390228609
1533,0.1302617217242484
1534,0.12756754185648564
1535,0.13628856870012268
1536,0.14012822446971784
1537,0.13548827656781107
1538,0.1377304300707252
1539,0.14319738075377553
1540,0.13540660362234408
1541,0.13632760734072324
1542,0.14111805947547168
1543,0.14453291319537387
1544,0.1645099101900663
1545,0.16127997634669314
1546,0.1686017761245941
1547,0.17153583816552087
1548,0.16825453768977852
1549,0.1722113093811754
1550,0.18415970173656718
1551,0.19939453123093817
1552,0.20573009166735115
1553,0.2206043274024906
1554,0.2111215334008188
1555,0.2206176827269066
1556,0.21937615122254386
1557,0.21202404513154507
1558,0.2079439935224622
1559,0.20725670798136275
1560,0.19629404130113529
1561,0.20661205674512972
1562,0.209268738971263
1563,0.22196246116233134
1564,0.22107125009072634
1565,0.2182815282867569
1566,0.21835138690677894
1567,0.2220395111108851
1568,0.23221010431998002
1569,0.23163788003538752
1570,0.24002553743494867
1571,0.24965318533990147
1572,0.234011018450843
1573,0.2290741714138424
1574,0.20405348478682156
1575,0.22716795568662265
1576,0.22804940709807756
1577,0.23276537761589072
1578,0.21081230627395645
1579,0.20807600576765095
1580,0.2124478198485907
1581,0.21388146255801413
1582,0.20360505408623875
1583,0.19554614313384022
1584,0.17050234152225324
1585,0.18646349519832428
1586,0.18039760958184942
1587,0.18666844806147723
1588,0.2009648091824636
1589,0.19768761803731077
1590,0.1966459027328641
1591,0.18493482421901786
1592,0.18324588934671968
1593,0.1907813743152764
1594,0.19037455058691258
1595,0.19928409297134445
1596,0.19728798563747868
1597,0.21046712250443564
1598,0.20714524238912166
1599,0.21251716480228905
1600,0.21811818239582295
1601,0.22318961000963075
1602,0.22393031684839412
1603,0.2175428761132883
1604,0.21447782915982014
1605,0.2190520277722944
1606,0.22038858754654012
1607,0.22346596249177686
1608,0.23363501470190068
1609,0.24399566445076154
1610,0.2427340999597748
1611,0.24626093293824175
1612,0.2897068305960826
1613,0.2876028533342415
1614,0.2971390686335772
1615,0.28874113790754224
1616,0.2856899599448138
1617,0.27978176988971226
1618,0.2844725707576646
1619,0.2877949645393022
1620,0.30899140538643866
1621,0.30341196177849983
1622,0.30582054317029
1623,0.286674144621007
1624,0.27408983335688497
1625,0.2907762838820086
1626,0.3024724660724678
1627,0.2946842572726548
1628,0.29072337625066835
1629,0.3108457408149656
1630,0.3114724137298694
1631,0.32742021208152444
1632,0.3492736321566625
1633,0.36002980497476594
1634,0.3645248989733917
1635,0.3756349878885186
1636,0.3759020943768383
1637,0.3627532638229791
1638,0.3728488617488151
1639,0.3763808313905189
1640,0.36920028985163317
1641,0.34631080480160903
1642,0.31347622605859055
1643,0.3051645912749358
1644,0.3385071860120853
1645,0.35226060182892954
1646,0.36759405525744937
1647,0.4039503303156978
1648,0.3818929847100542
1649,0.39740827601716083
1650,0.4061529315116877
1651,0.4111678558298894
1652,0.4154410459766803
1653,0.41974454243656906
1654,0.41128754008330953
1655,0.41888363767806186
1656,0.4507479007356267
1657,0.4908842462699222
1658,0.49685458995019033
1659,0.5335087914761799
1660,0.5450406004430578
1661,0.5075316581544451
1662,0.5671744823309315
1663,0.5638664712063572
1664,0.584330937542233
1665,0.5966948859534914
1666,0.6364526594072261
1667,0.7383435113747041
1668,0.852752411650548
1669,0.8250401134873829
1670,0.6881994048559241
1671,0.874999300129634
1672,0.8478674449122404
1673,0.8597485469792285
1674,0.827932054889767
1675,0.9005850197127157
1676,0.899891570175732
1677,1.0
1678,0.9590042907061683
1679,0.972523988345733
1680,0.882082758733342
1681,0.8515401591266357
1682,0.7125215052827243
1683,0.7526850751321753
1684,0.7246645771747952
1685,0.6947537871462297
1686,0.7497366304341853
1687,0.8334693778591631
1688,0.7578987883176457
1689,0.7716136791602131
1690,0.6994897906506667
1691,0.6853947867285676
1692,0.7049449270082723
1693,0.6987295644916032
1694,0.7768171190192096
1695,0.7857138197455492
1696,0.7964032159415727
1697,0.8715782824138475
1698,0.8753537298929812
1699,0.8137034977235079
1700,0.7875424718578916
1701,0.7335253212584764
1702,0.6952623168066844
1703,0.7065937959073225
1704,0.7275976118830746
1705,0.7359549629695379
1706,0.7009280563570034
1707,0.6748081237972824
1708,0.5515795727436525
